10,25,7700,6300
10,25,3000,3100
10,25,2700,4300
10,25,2800,3100
10,25,16800,3200
10,25,2600,3200
10,25,2900,3400
10,25,3300,3500
10,25,2900,3300
10,25,2900,3500
10,25,2500,3000
10,25,2600,3000
10,25,2600,2900
10,25,2700,4200
10,25,2600,3100
10,25,2700,2900
10,25,2500,3000
10,25,2300,3000
10,25,2700,3000
10,25,2700,2900
10,25,3200,2900
10,25,2500,3000
10,25,2600,3000
10,25,2500,3000
10,25,2500,4300
10,25,9000,2900
10,25,6300,6500
10,25,2800,2900
10,25,2400,2800
10,25,2600,3000
10,25,2600,2900
10,25,2500,2800
10,25,2400,3000
10,25,2700,3000
10,25,2700,2900
10,25,2400,4200
10,25,2600,3000
10,25,2400,2800
10,25,2400,2900
10,25,2500,2900
10,25,2500,2800
10,25,3000,3400
10,25,3000,3100
10,25,2700,3000
10,25,2800,3100
10,25,2500,3000
10,25,2800,4400
10,25,8000,8800
10,25,2500,2900
10,25,2700,3200
10,25,2400,2800
10,25,4300,5100
10,25,4100,4500
10,25,4100,4800
10,25,4000,4900
10,25,4000,4600
10,25,4300,4500
10,25,4100,6100
10,25,4500,4700
10,25,4100,4800
10,25,3900,5200
10,25,4100,4600
10,25,4000,4800
10,25,4100,4700
10,25,4200,4600
10,25,4000,5900
10,25,4300,4600
10,25,5100,5000
10,25,4200,6400
10,25,4200,5200
10,25,4200,4700
10,25,4100,4800
10,25,4100,4800
10,25,4100,4800
10,25,4200,4600
10,25,5500,4600
10,25,4300,4700
10,25,4100,4700
10,25,4300,4800
10,25,4000,6300
10,25,4300,5500
10,25,4100,4700
10,25,4100,4600
10,25,4500,4600
10,25,4200,4600
10,25,4100,4700
10,25,5800,4800
10,25,4800,5000
10,25,4200,4600
10,25,9400,8500
10,25,3800,6000
10,25,4400,5200
10,25,4000,4800
10,25,4000,5100
10,25,3900,4700
10,25,4400,4600
10,25,2800,3100
10,25,4100,3000
10,25,2400,2900
10,25,2700,3000
10,50,2700,3500
10,50,2900,3500
10,50,3100,3600
10,50,2900,3500
10,50,2700,3500
10,50,2800,3500
10,50,3200,3700
10,50,4300,3500
10,50,2900,3500
10,50,20900,3600
10,50,2900,3800
10,50,3000,3700
10,50,2700,3400
10,50,3100,3300
10,50,2900,3800
10,50,2900,3800
10,50,2900,3600
10,50,2900,3500
10,50,9800,5200
10,50,3000,3800
10,50,3200,3900
10,50,2700,3800
10,50,2900,3400
10,50,3000,3800
10,50,3100,3700
10,50,3900,3900
10,50,3500,3900
10,50,3200,4100
10,50,3000,3700
10,50,3400,4900
10,50,3100,3700
10,50,8100,6600
10,50,3300,6400
10,50,2700,3500
10,50,2900,3500
10,50,2800,3200
10,50,2800,3300
10,50,2700,3500
10,50,2900,3600
10,50,3300,3800
10,50,3000,4800
10,50,2900,3500
10,50,2900,3600
10,50,2900,3700
10,50,2900,3500
10,50,2900,3600
10,50,2700,3600
10,50,3000,3500
10,50,2900,3700
10,50,3100,3400
10,50,2800,3700
10,50,2700,5000
10,50,2900,3800
10,50,2800,3400
10,50,2800,3500
10,50,2800,3300
10,50,4100,3700
10,50,2900,3700
10,50,3000,3900
10,50,2700,3400
10,50,3000,28100
10,50,3400,3700
10,50,3200,3700
10,50,3100,3900
10,50,2900,3500
10,50,3200,3400
10,50,2700,3400
10,50,4400,3400
10,50,2700,3500
10,50,2800,3500
10,50,3000,3900
10,50,3100,3700
10,50,3100,3500
10,50,3300,3600
10,50,2900,3500
10,50,2900,3200
10,50,2700,3600
10,50,3200,3500
10,50,4200,3500
10,50,2800,3500
10,50,3200,3400
10,50,3000,3600
10,50,3000,3900
10,50,2900,3700
10,50,2800,3600
10,50,2900,3700
10,50,3000,3500
10,50,2900,3700
10,50,3200,3600
10,50,3100,4900
10,50,3000,3600
10,50,3100,3700
10,50,2900,3700
10,50,2900,3700
10,50,2900,3600
10,50,2800,3300
10,50,2900,3400
10,50,2800,3700
10,50,2800,3600
10,50,3000,3700
10,75,3000,3800
10,75,3100,4600
10,75,3300,3500
10,75,3300,3100
10,75,5300,5200
10,75,5200,5200
10,75,5000,5500
10,75,4900,5700
10,75,4700,5100
10,75,5500,5500
10,75,4800,6000
10,75,4700,7300
10,75,4900,5600
10,75,5100,5700
10,75,4900,5300
10,75,11200,9500
10,75,4900,6000
10,75,5200,5600
10,75,4700,6300
10,75,5000,5500
10,75,4800,5800
10,75,6000,5600
10,75,4800,5500
10,75,5400,5800
10,75,4900,5300
10,75,4700,5700
10,75,4800,5800
10,75,4700,5700
10,75,3300,3300
10,75,3300,3300
10,75,3200,3300
10,75,4800,3700
10,75,3100,3100
10,75,3400,3200
10,75,3400,3500
10,75,3100,5900
10,75,3100,5900
10,75,3100,6700
10,75,3000,3500
10,75,3300,3500
10,75,3200,3300
10,75,2900,4000
10,75,3100,4600
10,75,3500,3500
10,75,2900,3500
10,75,3100,3900
10,75,3800,3600
10,75,3100,3400
10,75,3200,3600
10,75,3200,3700
10,75,2900,3400
10,75,3100,3500
10,75,3200,4800
10,75,3100,3100
10,75,3400,3300
10,75,3000,3200
10,75,3300,3700
10,75,3300,3600
10,75,3100,3800
10,75,3100,3500
10,75,3200,3600
10,75,3100,3600
10,75,4900,3600
10,75,3100,3400
10,75,3400,3500
10,75,3300,3800
10,75,3300,3700
10,75,3200,3500
10,75,3400,3300
10,75,3200,3200
10,75,3100,3300
10,75,3100,3300
10,75,4500,3500
10,75,3100,4000
10,75,3000,3400
10,75,3300,3200
10,75,3300,3100
10,75,3200,3400
10,75,3200,3500
10,75,3100,3400
10,75,3100,3500
10,75,3200,3300
10,75,3000,3400
10,75,3000,4500
10,75,2900,3900
10,75,3100,3500
10,75,3200,3600
10,75,3000,3300
10,75,3100,3700
10,75,3100,3400
10,75,3200,3400
10,75,10000,3500
10,75,4000,3600
10,75,3100,16200
10,75,4900,4000
10,75,3100,3300
10,75,3600,3900
10,75,4300,4300
10,75,3900,3700
10,75,4100,3600
10,99,10800,6400
10,99,3100,3100
10,99,4400,3000
10,99,3600,3100
10,99,3500,3100
10,99,3400,3100
10,99,3400,3000
10,99,3300,3000
10,99,3300,3000
10,99,3400,3100
10,99,3200,3100
10,99,3300,3300
10,99,3400,3100
10,99,3500,3300
10,99,3400,3000
10,99,3000,3000
10,99,3100,3000
10,99,3000,3200
10,99,3400,3100
10,99,3200,3200
10,99,3200,3000
10,99,3300,2900
10,99,3000,3000
10,99,3400,3100
10,99,3000,3100
10,99,3300,3100
10,99,3400,3000
10,99,3200,3000
10,99,3600,3200
10,99,3200,3000
10,99,16400,3100
10,99,4700,3000
10,99,4800,3200
10,99,4800,3100
10,99,4300,3100
10,99,2900,4500
10,99,3100,4400
10,99,3200,4300
10,99,3300,4400
10,99,6400,6000
10,99,3600,3100
10,99,3400,3300
10,99,3800,3200
10,99,3400,3100
10,99,3200,3100
10,99,3200,3000
10,99,3000,3100
10,99,3200,3100
10,99,3500,3400
10,99,3300,3100
10,99,3200,3200
10,99,3700,3200
10,99,3100,3100
10,99,3300,2900
10,99,3200,3000
10,99,3100,3100
10,99,3100,3200
10,99,3200,3000
10,99,3100,3100
10,99,3200,3200
10,99,3300,3100
10,99,3600,3000
10,99,3400,3100
10,99,5800,5400
10,99,3800,3500
10,99,3500,3000
10,99,3100,3000
10,99,3400,3100
10,99,3000,3000
10,99,3200,3400
10,99,3300,3200
10,99,3100,3100
10,99,3300,3100
10,99,3200,3100
10,99,3200,3200
10,99,3700,3300
10,99,3100,3200
10,99,2900,3100
10,99,4000,3200
10,99,3400,3100
10,99,3200,3000
10,99,28300,3300
10,99,3600,3300
10,99,3000,3000
10,99,8900,6400
10,99,6000,3100
10,99,3300,3000
10,99,3500,3200
10,99,3400,3000
10,99,3200,4800
10,99,3400,3200
10,99,3300,3100
10,99,3000,3200
10,99,3200,3200
10,99,3200,3000
10,99,3200,3100
10,99,3200,3200
10,99,3500,3100
10,99,3100,3000
10,99,3600,3200
20,25,7000,10100
20,25,6700,10400
20,25,7000,9200
20,25,6700,8600
20,25,6900,8900
20,25,6700,8900
20,25,6500,9200
20,25,6700,8900
