10,25,4600,2600
10,25,3500,3400
10,25,3600,2000
10,25,3700,2100
10,25,3400,2200
10,25,3800,2100
10,25,3700,2000
10,25,3500,2100
10,25,3500,2000
10,25,4400,2100
10,25,3700,2100
10,25,3500,2200
10,25,3600,2100
10,25,3600,2200
10,25,3400,2200
10,25,3500,2100
10,25,3400,2000
10,25,5100,2000
10,25,3400,2000
10,25,3600,2200
10,25,3800,2100
10,25,3500,2000
10,25,3500,2100
10,25,3500,2200
10,25,3500,2100
10,25,4600,2000
10,25,3300,1900
10,25,3600,2300
10,25,3500,3300
10,25,3500,2100
10,25,3500,5100
10,25,3700,2100
10,25,3300,2000
10,25,4700,2000
10,25,3500,2100
10,25,3200,2000
10,25,3600,3500
10,25,3500,2100
10,25,3300,2100
10,25,6600,4900
10,25,6300,4900
10,25,3500,2100
10,25,3600,2200
10,25,3500,2000
10,25,4900,2000
10,25,3400,2100
10,25,3300,2100
10,25,3300,2000
10,25,3600,2100
10,25,3300,2100
10,25,3600,1900
10,25,3500,2000
10,25,5200,2300
10,25,3400,1900
10,25,3300,2000
10,25,3800,2000
10,25,3400,2000
10,25,3400,2000
10,25,3500,2100
10,25,3300,1900
10,25,4600,2000
10,25,3300,2100
10,25,3600,2000
10,25,3500,3300
10,25,3400,2000
10,25,3400,5200
10,25,3300,2100
10,25,3400,2100
10,25,3600,2000
10,25,3500,2200
10,25,3700,2200
10,25,4700,2200
10,25,3400,2000
10,25,3500,2100
10,25,3300,2000
10,25,3300,2100
10,25,3600,2200
10,25,3600,2200
10,25,3300,2100
10,25,4700,2200
10,25,6700,5200
10,25,6300,5000
10,25,3200,2000
10,25,3300,2100
10,25,3300,2000
10,25,3400,1800
10,25,3200,2000
10,25,4500,2100
10,25,3500,2000
10,25,3400,2100
10,25,3600,3300
10,25,3200,2100
10,25,3200,2000
10,25,3400,2000
10,25,3500,2100
10,25,3400,2200
10,25,3300,2000
10,25,3400,2100
10,25,3300,3300
10,25,3300,2100
10,50,7600,3700
10,50,7100,3300
10,50,26500,25200
10,50,7000,5200
10,50,7200,3600
10,50,7500,3600
10,50,7800,3700
10,50,8400,3600
10,50,12700,3700
10,50,6900,4700
10,50,6700,3700
10,50,6900,3400
10,50,7200,3600
10,50,6900,3400
10,50,8100,3200
10,50,7000,3400
10,50,7200,9700
10,50,7100,6600
10,50,7500,3700
10,50,7400,3700
10,50,8600,3600
10,50,11700,7600
10,50,10500,6400
10,50,6700,3400
10,50,7500,3500
10,50,7600,3400
10,50,13100,3600
10,50,10900,5200
10,50,6700,3200
10,50,6800,3200
10,50,7000,3500
10,50,6800,3300
10,50,8300,3300
10,50,6500,4700
10,50,6600,3500
10,50,6900,3600
10,50,7100,3400
10,50,7100,3300
10,50,9000,6900
10,50,8200,3700
10,50,6900,3400
10,50,7200,3900
10,50,7400,3900
10,50,7800,3700
10,50,8000,3700
10,50,13400,4100
10,50,11800,4600
10,50,7100,3200
10,50,7200,3800
10,50,7100,3400
10,50,7100,3400
10,50,8300,3600
10,50,7000,4400
10,50,7300,3300
10,50,6900,3200
10,50,7200,3400
10,50,7000,3400
10,50,7900,3600
10,50,7000,4600
10,50,6900,3300
10,50,7000,3600
10,50,7200,3600
10,50,10900,6500
10,50,11200,6300
10,50,7100,5000
10,50,7000,3600
10,50,6900,3400
10,50,7200,3600
10,50,6800,3000
10,50,8000,3100
10,50,8400,3500
10,50,6700,3200
10,50,6800,3500
10,50,7300,3200
10,50,7800,4100
10,50,7300,3700
10,50,8600,3100
10,50,7000,3500
10,50,7300,4100
10,50,7200,3500
10,50,7300,6800
10,50,8100,3800
10,50,10700,3700
10,50,11200,3800
10,50,6900,3200
10,50,6800,3300
10,50,6700,3200
10,50,7200,3700
10,50,8200,3500
10,50,7200,5000
10,50,6800,3200
10,50,6700,3700
10,50,6800,3300
10,50,7400,3400
10,50,8100,3400
10,50,7100,4700
10,50,6700,3500
10,50,6900,3800
10,50,6700,3400
10,50,6900,3300
10,75,11500,5200
10,75,11700,4900
10,75,11600,5200
10,75,14600,7600
10,75,14700,7300
10,75,11200,5300
10,75,11600,40100
10,75,12100,5500
10,75,11500,4900
10,75,12100,5000
10,75,12200,5300
10,75,12000,4600
10,75,11900,5000
10,75,12300,6300
10,75,12700,6700
10,75,19200,5400
10,75,19100,5500
10,75,17700,8200
10,75,18000,6400
10,75,17300,9600
10,75,12100,4500
10,75,11400,4700
10,75,10900,4600
10,75,11000,4700
10,75,11500,4600
10,75,11200,4800
10,75,11000,4500
10,75,11700,5100
10,75,11500,4800
10,75,10900,5000
10,75,11400,5400
10,75,10800,4500
10,75,11300,4600
10,75,12300,4600
10,75,11100,6300
10,75,11700,5900
10,75,12700,4800
10,75,12700,5300
10,75,12400,4700
10,75,13400,5100
10,75,12800,5200
10,75,13000,5100
10,75,11700,5500
10,75,11200,4700
10,75,15300,8500
10,75,15100,11000
10,75,12200,5300
10,75,12100,7000
10,75,12900,4800
10,75,11400,4600
10,75,11600,4800
10,75,12600,5200
10,75,14500,5300
10,75,17900,5200
10,75,17400,7400
10,75,16600,7400
10,75,16400,8300
10,75,17100,9200
10,75,12200,5100
10,75,12800,4900
10,75,12600,4900
10,75,12900,4900
10,75,10800,4700
10,75,11500,4800
10,75,11900,5000
10,75,11600,4900
10,75,11000,4500
10,75,11500,4900
10,75,10300,4400
10,75,11100,4900
10,75,10600,4100
10,75,10900,4800
10,75,13100,4800
10,75,10700,10100
10,75,11800,4800
10,75,10900,5900
10,75,11300,6100
10,75,12900,4900
